FlyBase_FBgn	FlyBase_FBtr	FlyBase_FBpp
FBgn0262408	FBtr0304329	
FBgn0262408	FBtr0304330	
FBgn0262408	FBtr0472706	
FBgn0262409	FBtr0304331	
FBgn0262409	FBtr0304332	
FBgn0262409	FBtr0472742	
FBgn0262410	FBtr0304333	
FBgn0262410	FBtr0304334	
FBgn0262410	FBtr0309748	
FBgn0262411	FBtr0304335	
FBgn0262411	FBtr0304336	
FBgn0262411	FBtr0472719	
FBgn0262412	FBtr0304339	
FBgn0262412	FBtr0304340	
FBgn0262412	FBtr0472822	
FBgn0262413	FBtr0304345	
FBgn0262413	FBtr0304346	
FBgn0262413	FBtr0472745	
FBgn0262414	FBtr0304347	
FBgn0262414	FBtr0304348	
FBgn0262414	FBtr0472705	
FBgn0262415	FBtr0304349	
FBgn0262415	FBtr0304350	
FBgn0262416	FBtr0304353	
FBgn0262416	FBtr0304354	
FBgn0262416	FBtr0472750	
FBgn0262417	FBtr0304355	
FBgn0262417	FBtr0304356	
FBgn0262417	FBtr0472758	
FBgn0262418	FBtr0304357	
FBgn0262418	FBtr0304358	
FBgn0262418	FBtr0309744	
FBgn0262419	FBtr0304361	
FBgn0262419	FBtr0304362	
FBgn0262419	FBtr0472721	
FBgn0262420	FBtr0304367	
FBgn0262420	FBtr0304368	
FBgn0262420	FBtr0472760	
FBgn0262421	FBtr0304369	
FBgn0262421	FBtr0304370	
FBgn0262421	FBtr0309746	
FBgn0262422	FBtr0304373	
FBgn0262422	FBtr0304374	
FBgn0262424	FBtr0304380	
FBgn0262424	FBtr0304381	
FBgn0262424	FBtr0304382	
FBgn0262425	FBtr0304383	
FBgn0262425	FBtr0304384	
FBgn0262426	FBtr0304387	
FBgn0262426	FBtr0304388	
FBgn0262426	FBtr0472727	
FBgn0262427	FBtr0304389	
FBgn0262427	FBtr0304390	
FBgn0262427	FBtr0472826	
FBgn0262428	FBtr0304394	
FBgn0262428	FBtr0304395	
FBgn0262428	FBtr0472737	
FBgn0262429	FBtr0304396	
FBgn0262429	FBtr0304397	
FBgn0262429	FBtr0472713	
FBgn0262430	FBtr0304398	
FBgn0262430	FBtr0304399	
FBgn0262430	FBtr0472744	
FBgn0262431	FBtr0304402	
FBgn0262431	FBtr0304403	
FBgn0262431	FBtr0472818	
FBgn0262432	FBtr0304404	
FBgn0262432	FBtr0304405	
FBgn0262432	FBtr0472709	
FBgn0262433	FBtr0304410	
FBgn0262433	FBtr0304411	
FBgn0262433	FBtr0472732	
FBgn0262434	FBtr0304412	
FBgn0262434	FBtr0304413	
FBgn0262434	FBtr0472711	
FBgn0262435	FBtr0304416	
FBgn0262435	FBtr0304417	
FBgn0262436	FBtr0304418	
FBgn0262436	FBtr0304419	
FBgn0262436	FBtr0472752	
FBgn0262437	FBtr0304420	
FBgn0262437	FBtr0304421	
FBgn0262437	FBtr0472717	
FBgn0262438	FBtr0304427	
FBgn0262438	FBtr0304428	
FBgn0262438	FBtr0472820	
FBgn0262440	FBtr0304434	
FBgn0262440	FBtr0304435	
FBgn0262441	FBtr0304436	
FBgn0262441	FBtr0304437	
FBgn0262441	FBtr0472755	
FBgn0262442	FBtr0304441	
FBgn0262442	FBtr0304442	
FBgn0262442	FBtr0304443	
FBgn0262443	FBtr0304444	
FBgn0262443	FBtr0304445	
FBgn0262443	FBtr0472736	
FBgn0262444	FBtr0304452	
FBgn0262444	FBtr0304453	
FBgn0262445	FBtr0304454	
FBgn0262445	FBtr0304455	
FBgn0262445	FBtr0472723	
FBgn0262446	FBtr0304456	
FBgn0262446	FBtr0304457	
FBgn0262446	FBtr0472805	
FBgn0262447	FBtr0304458	
FBgn0262447	FBtr0304459	
FBgn0262447	FBtr0472715	
FBgn0262448	FBtr0304462	
FBgn0262448	FBtr0304463	
FBgn0262448	FBtr0472724	
FBgn0262449	FBtr0304464	
FBgn0262449	FBtr0304465	
FBgn0262449	FBtr0309745	
FBgn0262450	FBtr0304466	
FBgn0262450	FBtr0304467	
FBgn0262450	FBtr0472754	
FBgn0262451	FBtr0304468	
FBgn0262451	FBtr0304469	
FBgn0262451	FBtr0472739	
FBgn0262452	FBtr0304470	
FBgn0262452	FBtr0304471	
FBgn0262452	FBtr0472731	
FBgn0262453	FBtr0304472	
FBgn0262453	FBtr0304473	
FBgn0262453	FBtr0472718	
FBgn0262454	FBtr0304483	
FBgn0262454	FBtr0304484	
FBgn0262454	FBtr0472821	
FBgn0262455	FBtr0304487	
FBgn0262455	FBtr0304488	
FBgn0262455	FBtr0472701	
FBgn0262456	FBtr0304491	
FBgn0262456	FBtr0304492	
FBgn0262456	FBtr0472747	
FBgn0262457	FBtr0304495	
FBgn0262457	FBtr0304496	
FBgn0262458	FBtr0304497	
FBgn0262458	FBtr0304498	
FBgn0262458	FBtr0472743	
FBgn0262459	FBtr0304499	
FBgn0262459	FBtr0304500	
FBgn0262459	FBtr0472729	
FBgn0262460	FBtr0304504	
FBgn0262460	FBtr0304505	
FBgn0262460	FBtr0309747	
FBgn0262461	FBtr0304506	
FBgn0262461	FBtr0304507	
FBgn0262461	FBtr0472757	
FBgn0262462	FBtr0304520	
FBgn0262462	FBtr0304521	
FBgn0262462	FBtr0304522	
FBgn0262463	FBtr0304523	
FBgn0262463	FBtr0304524	
FBgn0262463	FBtr0472734	
FBgn0262464	FBtr0304530	
FBgn0262464	FBtr0304531	
FBgn0262464	FBtr0472707	
FBgn0262467	FBtr0079052	FBpp0078688
FBgn0262473	FBtr0085059	FBpp0084431
FBgn0262473	FBtr0330154	FBpp0303187
FBgn0262473	FBtr0330155	FBpp0303188
FBgn0262475	FBtr0304856	FBpp0293396
FBgn0262475	FBtr0304858	FBpp0293398
FBgn0262475	FBtr0304859	FBpp0293399
FBgn0262475	FBtr0304860	FBpp0293400
FBgn0262475	FBtr0304861	FBpp0293401
FBgn0262475	FBtr0304862	FBpp0293402
FBgn0262475	FBtr0304863	FBpp0293403
FBgn0262475	FBtr0304864	FBpp0293404
FBgn0262475	FBtr0332232	FBpp0304531
FBgn0262475	FBtr0332233	FBpp0304532
FBgn0262475	FBtr0332234	FBpp0304533
FBgn0262476	FBtr0304865	FBpp0293405
FBgn0262476	FBtr0304867	FBpp0293407
FBgn0262477	FBtr0304869	FBpp0293409
FBgn0262477	FBtr0329937	FBpp0302969
FBgn0262477	FBtr0433516	FBpp0390648
FBgn0262478	FBtr0304816	FBpp0293356
FBgn0262479	FBtr0304817	FBpp0293357
FBgn0262480	FBtr0304818	FBpp0293358
FBgn0262480	FBtr0344890	FBpp0311202
FBgn0262481	FBtr0307055	FBpp0297898
FBgn0262481	FBtr0340446	FBpp0309388
FBgn0262482	FBtr0304821	FBpp0293361
FBgn0262483	FBtr0304826	FBpp0293366
FBgn0262483	FBtr0304827	FBpp0293367
FBgn0262483	FBtr0333832	FBpp0305966
FBgn0262483	FBtr0333833	FBpp0305967
FBgn0262483	FBtr0433493	FBpp0390599
FBgn0262483	FBtr0433494	FBpp0390600
FBgn0262483	FBtr0433495	FBpp0390601
FBgn0262483	FBtr0433496	FBpp0390602
FBgn0262483	FBtr0433497	FBpp0390603
FBgn0262484	FBtr0304829	FBpp0293369
FBgn0262485	FBtr0304838	FBpp0293378
FBgn0262486	FBtr0304837	FBpp0293377
FBgn0262487	FBtr0304841	FBpp0293381
FBgn0262508	FBtr0304807	FBpp0293347
FBgn0262508	FBtr0304808	FBpp0293348
FBgn0262508	FBtr0304809	FBpp0293349
FBgn0262508	FBtr0304810	FBpp0293350
FBgn0262508	FBtr0304811	FBpp0293351
FBgn0262508	FBtr0304812	FBpp0293352
FBgn0262508	FBtr0304813	FBpp0293353
FBgn0262508	FBtr0304814	FBpp0293354
FBgn0262508	FBtr0304815	FBpp0293355
FBgn0262508	FBtr0333111	FBpp0305322
FBgn0262508	FBtr0333112	FBpp0305323
FBgn0262508	FBtr0333113	FBpp0305324
FBgn0262508	FBtr0340707	FBpp0309526
FBgn0262509	FBtr0304830	FBpp0293370
FBgn0262509	FBtr0304831	FBpp0293371
FBgn0262509	FBtr0304833	FBpp0293373
FBgn0262509	FBtr0304834	FBpp0293374
FBgn0262509	FBtr0304836	FBpp0293376
FBgn0262509	FBtr0333221	FBpp0305423
FBgn0262510	FBtr0305350	
FBgn0262512	FBtr0087341	FBpp0086474
FBgn0262513	FBtr0087070	FBpp0086218
FBgn0262514	FBtr0290022	FBpp0288461
FBgn0262515	FBtr0088587	FBpp0087668
FBgn0262515	FBtr0088588	FBpp0087669
FBgn0262516	FBtr0074952	FBpp0074720
FBgn0262517	FBtr0074974	FBpp0074742
FBgn0262518	FBtr0074921	FBpp0074690
FBgn0262518	FBtr0308832	FBpp0300989
FBgn0262518	FBtr0308833	FBpp0300990
FBgn0262519	FBtr0074919	FBpp0074688
FBgn0262519	FBtr0100394	FBpp0099808
FBgn0262519	FBtr0302046	FBpp0291256
FBgn0262519	FBtr0332152	FBpp0304462
FBgn0262524	FBtr0075960	FBpp0075692
FBgn0262524	FBtr0331792	FBpp0304177
FBgn0262527	FBtr0301726	FBpp0290940
FBgn0262527	FBtr0301727	FBpp0290941
FBgn0262527	FBtr0301728	FBpp0290942
FBgn0262527	FBtr0301730	FBpp0290944
FBgn0262527	FBtr0301731	FBpp0290945
FBgn0262527	FBtr0301732	FBpp0290946
FBgn0262527	FBtr0309859	FBpp0301593
FBgn0262527	FBtr0309860	FBpp0301594
FBgn0262527	FBtr0309861	FBpp0301595
FBgn0262527	FBtr0309862	FBpp0301596
FBgn0262527	FBtr0309863	FBpp0301597
FBgn0262527	FBtr0334592	FBpp0306659
FBgn0262528	FBtr0304968	FBpp0293507
FBgn0262529	FBtr0304969	FBpp0293508
FBgn0262530	FBtr0304970	FBpp0293509
FBgn0262531	FBtr0304976	FBpp0293515
FBgn0262531	FBtr0333122	FBpp0305333
FBgn0262532	FBtr0304978	
FBgn0262532	FBtr0331812	
FBgn0262532	FBtr0345000	
FBgn0262533	FBtr0304979	
FBgn0262533	FBtr0345859	
FBgn0262534	FBtr0304873	FBpp0293413
FBgn0262535	FBtr0308636	FBpp0300859
FBgn0262535	FBtr0340708	FBpp0309527
FBgn0262536	FBtr0304876	FBpp0293416
FBgn0262537	FBtr0304881	FBpp0293421
FBgn0262538	FBtr0304880	FBpp0293420
FBgn0262539	FBtr0304879	FBpp0293419
FBgn0262540	FBtr0304878	FBpp0293418
FBgn0262541	FBtr0304877	FBpp0293417
FBgn0262542	FBtr0304882	
FBgn0262543	FBtr0304883	
FBgn0262543	FBtr0332244	
FBgn0262544	FBtr0304986	FBpp0293523
FBgn0262546	FBtr0343422	
FBgn0262547	FBtr0304888	FBpp0293427
FBgn0262559	FBtr0083563	FBpp0082985
FBgn0262560	FBtr0087170	FBpp0086314
FBgn0262562	FBtr0305009	FBpp0293546
FBgn0262562	FBtr0305010	FBpp0293547
FBgn0262562	FBtr0305011	FBpp0293548
FBgn0262562	FBtr0305012	FBpp0293549
FBgn0262562	FBtr0305013	FBpp0293550
FBgn0262562	FBtr0330032	FBpp0303065
FBgn0262562	FBtr0344631	FBpp0310948
FBgn0262563	FBtr0304891	FBpp0293430
FBgn0262564	FBtr0347233	
FBgn0262564	FBtr0347234	
FBgn0262565	FBtr0306724	
FBgn0262566	FBtr0304889	FBpp0293428
FBgn0262567	FBtr0304890	FBpp0293429
FBgn0262568	FBtr0304895	FBpp0293434
FBgn0262569	FBtr0304896	FBpp0293435
FBgn0262570	FBtr0304897	FBpp0293436
FBgn0262570	FBtr0345650	FBpp0311711
FBgn0262571	FBtr0304898	FBpp0293437
FBgn0262572	FBtr0304907	FBpp0293446
FBgn0262574	FBtr0304945	FBpp0293484
FBgn0262574	FBtr0339482	FBpp0308564
FBgn0262575	FBtr0304946	FBpp0293485
FBgn0262576	FBtr0305046	FBpp0293583
FBgn0262577	FBtr0305048	FBpp0293585
FBgn0262579	FBtr0304993	FBpp0293530
FBgn0262579	FBtr0304994	FBpp0293531
FBgn0262579	FBtr0304995	FBpp0293532
FBgn0262579	FBtr0304996	FBpp0293533
FBgn0262579	FBtr0304997	FBpp0293534
FBgn0262579	FBtr0304998	FBpp0293535
FBgn0262579	FBtr0304999	FBpp0293536
FBgn0262579	FBtr0333948	FBpp0306073
FBgn0262579	FBtr0479895	FBpp0428228
FBgn0262579	FBtr0482314	FBpp0428504
FBgn0262580	FBtr0304959	FBpp0293498
FBgn0262581	FBtr0304960	FBpp0293499
FBgn0262582	FBtr0305026	FBpp0293563
FBgn0262582	FBtr0305027	FBpp0293564
FBgn0262582	FBtr0305028	FBpp0293565
FBgn0262582	FBtr0305029	FBpp0293566
FBgn0262582	FBtr0334305	FBpp0306420
FBgn0262582	FBtr0334306	FBpp0306421
FBgn0262583	FBtr0305124	FBpp0293654
FBgn0262587	FBtr0305116	FBpp0293647
FBgn0262588	FBtr0305117	FBpp0293648
FBgn0262592	FBtr0305199	FBpp0293729
FBgn0262592	FBtr0305200	FBpp0293730
FBgn0262593	FBtr0305201	FBpp0293731
FBgn0262593	FBtr0305202	FBpp0293732
FBgn0262593	FBtr0305203	FBpp0293733
FBgn0262593	FBtr0305205	FBpp0293735
FBgn0262593	FBtr0305206	FBpp0293736
FBgn0262593	FBtr0305207	FBpp0293737
FBgn0262593	FBtr0305208	FBpp0293738
FBgn0262593	FBtr0305209	FBpp0293739
FBgn0262593	FBtr0333898	FBpp0306030
FBgn0262593	FBtr0333899	FBpp0306031
FBgn0262594	FBtr0091804	FBpp0091049
FBgn0262595	FBtr0091722	FBpp0091020
FBgn0262598	FBtr0301169	FBpp0290392
FBgn0262598	FBtr0301170	FBpp0290393
FBgn0262599	FBtr0305257	FBpp0293781
FBgn0262599	FBtr0305258	FBpp0293782
FBgn0262599	FBtr0332027	FBpp0304342
FBgn0262601	FBtr0304118	FBpp0293061
FBgn0262604	FBtr0344597	
FBgn0262604	FBtr0344598	
FBgn0262605	FBtr0305279	FBpp0293822
FBgn0262606	FBtr0347271	
FBgn0262607	FBtr0305281	FBpp0293824
FBgn0262608	FBtr0305282	FBpp0293825
FBgn0262608	FBtr0307049	FBpp0297892
FBgn0262609	FBtr0305283	FBpp0293826
FBgn0262610	FBtr0305284	FBpp0293827
FBgn0262611	FBtr0305285	FBpp0293828
FBgn0262612	FBtr0305286	FBpp0293829
FBgn0262613	FBtr0305290	FBpp0293833
FBgn0262613	FBtr0305291	FBpp0293834
FBgn0262614	FBtr0305294	FBpp0293837
FBgn0262614	FBtr0305295	FBpp0293838
FBgn0262614	FBtr0305296	FBpp0293839
FBgn0262614	FBtr0305297	FBpp0293840
FBgn0262614	FBtr0305298	FBpp0293841
FBgn0262614	FBtr0305299	FBpp0293842
FBgn0262614	FBtr0305301	FBpp0293844
FBgn0262614	FBtr0305302	FBpp0293845
FBgn0262614	FBtr0305303	FBpp0293846
FBgn0262614	FBtr0305304	FBpp0293847
FBgn0262614	FBtr0310205	FBpp0301889
FBgn0262614	FBtr0479647	FBpp0424324
FBgn0262616	FBtr0305347	
FBgn0262617	FBtr0305351	FBpp0293890
FBgn0262617	FBtr0305352	FBpp0293891
FBgn0262617	FBtr0305353	FBpp0293892
FBgn0262617	FBtr0305354	FBpp0293893
FBgn0262617	FBtr0305355	FBpp0293894
FBgn0262617	FBtr0305356	FBpp0293895
FBgn0262617	FBtr0305357	FBpp0293896
FBgn0262617	FBtr0337049	FBpp0307978
FBgn0262617	FBtr0337050	FBpp0307979
FBgn0262617	FBtr0479807	FBpp0428140
FBgn0262617	FBtr0479808	FBpp0428141
FBgn0262617	FBtr0479809	FBpp0428142
FBgn0262617	FBtr0479810	FBpp0428143
FBgn0262617	FBtr0479811	FBpp0428144
FBgn0262617	FBtr0479812	FBpp0428145
FBgn0262617	FBtr0479813	FBpp0428146
FBgn0262617	FBtr0479814	FBpp0428147
FBgn0262619	FBtr0072132	FBpp0072041
FBgn0262620	FBtr0342855	
FBgn0262620	FBtr0342856	
FBgn0262620	FBtr0342857	
FBgn0262621	FBtr0305483	FBpp0293936
FBgn0262622	FBtr0344571	
FBgn0262622	FBtr0344572	
FBgn0262623	FBtr0305487	FBpp0293940
FBgn0262623	FBtr0344808	FBpp0311133
FBgn0262624	FBtr0072836	FBpp0072716
FBgn0262624	FBtr0072837	FBpp0072717
FBgn0262631	FBtr0305496	
FBgn0262631	FBtr0309039	
FBgn0262636	FBtr0089128	FBpp0088196
FBgn0262636	FBtr0089129	FBpp0088197
FBgn0262636	FBtr0307043	FBpp0297886
FBgn0262636	FBtr0307044	FBpp0297887
FBgn0262647	FBtr0080199	FBpp0079788
FBgn0262647	FBtr0343613	FBpp0310208
FBgn0262656	FBtr0070525	FBpp0070501
FBgn0262656	FBtr0331605	FBpp0303995
FBgn0262679	FBtr0305596	FBpp0294047
FBgn0262680	FBtr0347235	
FBgn0262681	FBtr0344639	
FBgn0262682	FBtr0309992	
FBgn0262683	FBtr0305602	FBpp0294053
FBgn0262685	FBtr0305607	FBpp0294058
FBgn0262686	FBtr0305610	FBpp0294060
FBgn0262687	FBtr0305608	
FBgn0262687	FBtr0343099	
FBgn0262688	FBtr0305612	
FBgn0262689	FBtr0305611	
FBgn0262690	FBtr0305615	
FBgn0262699	FBtr0070686	FBpp0070654
FBgn0262699	FBtr0070687	FBpp0070655
FBgn0262714	FBtr0075927	FBpp0075659
FBgn0262714	FBtr0075928	FBpp0075660
FBgn0262714	FBtr0075929	FBpp0075661
FBgn0262714	FBtr0114506	FBpp0112998
FBgn0262714	FBtr0332043	FBpp0304353
FBgn0262714	FBtr0332044	FBpp0304354
FBgn0262716	FBtr0076737	FBpp0076460
FBgn0262716	FBtr0334087	FBpp0306212
FBgn0262717	FBtr0305663	FBpp0296943
FBgn0262717	FBtr0305664	FBpp0296944
FBgn0262717	FBtr0305665	FBpp0296945
FBgn0262717	FBtr0305666	FBpp0296946
FBgn0262719	FBtr0305700	FBpp0296980
FBgn0262719	FBtr0308608	FBpp0300832
FBgn0262721	FBtr0305706	FBpp0296986
FBgn0262722	FBtr0347198	
FBgn0262728	FBtr0089500	FBpp0088497
FBgn0262728	FBtr0301509	FBpp0290724
FBgn0262728	FBtr0346652	FBpp0312237
FBgn0262730	FBtr0307164	FBpp0297993
FBgn0262730	FBtr0307165	FBpp0297994
FBgn0262730	FBtr0339696	FBpp0308753
FBgn0262730	FBtr0339697	FBpp0308754
FBgn0262731	FBtr0452090	FBpp0402845
FBgn0262732	FBtr0075393	FBpp0075151
FBgn0262732	FBtr0075394	FBpp0075152
FBgn0262732	FBtr0305569	FBpp0294020
FBgn0262732	FBtr0305570	FBpp0294021
FBgn0262732	FBtr0330137	FBpp0303170
FBgn0262733	FBtr0073321	FBpp0073177
FBgn0262733	FBtr0100504	FBpp0099944
FBgn0262733	FBtr0100505	FBpp0099946
FBgn0262733	FBtr0100507	FBpp0099947
FBgn0262733	FBtr0100508	FBpp0099948
FBgn0262733	FBtr0302594	FBpp0291750
FBgn0262733	FBtr0304989	FBpp0293526
FBgn0262733	FBtr0304990	FBpp0293527
FBgn0262733	FBtr0343995	FBpp0310444
FBgn0262734	FBtr0074279	FBpp0074055
FBgn0262734	FBtr0074280	FBpp0074056
FBgn0262734	FBtr0074281	FBpp0089381
FBgn0262734	FBtr0343632	FBpp0310225
FBgn0262734	FBtr0343633	FBpp0310226
FBgn0262736	FBtr0086150	FBpp0085483
FBgn0262736	FBtr0086151	FBpp0085484
FBgn0262736	FBtr0086152	FBpp0085485
FBgn0262736	FBtr0086153	FBpp0085486
FBgn0262737	FBtr0078468	FBpp0078122
FBgn0262737	FBtr0078470	FBpp0089422
FBgn0262737	FBtr0111017	FBpp0110316
FBgn0262737	FBtr0301364	FBpp0290578
FBgn0262737	FBtr0304980	FBpp0293517
FBgn0262737	FBtr0304981	FBpp0293518
FBgn0262737	FBtr0304982	FBpp0293519
FBgn0262737	FBtr0304983	FBpp0293520
FBgn0262737	FBtr0304984	FBpp0293521
FBgn0262737	FBtr0332736	FBpp0304982
FBgn0262737	FBtr0333222	FBpp0305424
FBgn0262737	FBtr0346820	FBpp0312395
FBgn0262738	FBtr0070650	FBpp0070618
FBgn0262738	FBtr0070651	FBpp0070619
FBgn0262738	FBtr0100670	FBpp0100136
FBgn0262738	FBtr0100671	FBpp0100137
FBgn0262738	FBtr0301475	FBpp0290690
FBgn0262738	FBtr0343599	FBpp0310196
FBgn0262739	FBtr0087612	FBpp0086738
FBgn0262739	FBtr0087613	FBpp0086739
FBgn0262739	FBtr0087614	FBpp0086740
FBgn0262739	FBtr0305592	FBpp0294043
FBgn0262740	FBtr0073546	FBpp0073391
FBgn0262740	FBtr0073547	FBpp0073392
FBgn0262740	FBtr0300732	FBpp0289956
FBgn0262740	FBtr0300733	FBpp0289957
FBgn0262740	FBtr0332620	FBpp0304866
FBgn0262743	FBtr0081392	FBpp0080922
FBgn0262743	FBtr0305584	FBpp0294035
FBgn0262743	FBtr0305585	FBpp0294036
FBgn0262743	FBtr0305586	FBpp0294037
FBgn0262743	FBtr0305587	FBpp0294038
FBgn0262782	FBtr0080050	FBpp0079640
FBgn0262782	FBtr0345435	FBpp0311560
FBgn0262786	FBtr0305896	FBpp0297064
FBgn0262787	FBtr0305900	FBpp0297068
FBgn0262788	FBtr0305902	FBpp0297070
FBgn0262789	FBtr0305903	
FBgn0262790	FBtr0305906	FBpp0297073
FBgn0262790	FBtr0339457	FBpp0308543
FBgn0262790	FBtr0346951	FBpp0312416
FBgn0262791	FBtr0305907	FBpp0297074
FBgn0262791	FBtr0346509	FBpp0312127
FBgn0262794	FBtr0305917	FBpp0297084
FBgn0262794	FBtr0346322	FBpp0312050
FBgn0262795	FBtr0346756	
FBgn0262801	FBtr0081687	FBpp0081185
FBgn0262806	FBtr0475130	
FBgn0262807	FBtr0305948	FBpp0297090
FBgn0262807	FBtr0339456	FBpp0308542
FBgn0262807	FBtr0346950	FBpp0312415
FBgn0262808	FBtr0306052	FBpp0297194
FBgn0262810	FBtr0306054	FBpp0297196
FBgn0262811	FBtr0306055	FBpp0297197
FBgn0262812	FBtr0306056	FBpp0297198
FBgn0262813	FBtr0306058	FBpp0297200
FBgn0262814	FBtr0344574	FBpp0310923
FBgn0262814	FBtr0344575	FBpp0310924
FBgn0262815	FBtr0306723	
FBgn0262816	FBtr0306048	FBpp0297190
FBgn0262816	FBtr0345656	FBpp0311715
FBgn0262817	FBtr0306049	FBpp0297191
FBgn0262819	FBtr0306061	FBpp0297203
FBgn0262820	FBtr0306063	FBpp0297205
FBgn0262821	FBtr0306064	FBpp0297206
FBgn0262822	FBtr0347238	
FBgn0262823	FBtr0306140	FBpp0297277
FBgn0262823	FBtr0346523	FBpp0312141
FBgn0262824	FBtr0306044	FBpp0297186
FBgn0262824	FBtr0308771	FBpp0300936
FBgn0262825	FBtr0344657	
FBgn0262827	FBtr0306067	FBpp0297209
FBgn0262828	FBtr0346195	
FBgn0262828	FBtr0346196	
FBgn0262836	FBtr0306077	FBpp0297215
FBgn0262837	FBtr0306076	FBpp0297214
FBgn0262837	FBtr0339458	FBpp0308544
FBgn0262838	FBtr0306078	FBpp0297216
FBgn0262839	FBtr0306081	FBpp0297219
FBgn0262840	FBtr0306082	FBpp0297220
FBgn0262842	FBtr0306084	FBpp0297221
FBgn0262843	FBtr0306079	FBpp0297217
FBgn0262844	FBtr0306120	FBpp0297257
FBgn0262845	FBtr0306121	FBpp0297258
FBgn0262846	FBtr0306142	FBpp0297279
FBgn0262846	FBtr0346521	FBpp0312139
FBgn0262846	FBtr0346522	FBpp0312140
FBgn0262847	FBtr0306149	
FBgn0262848	FBtr0306148	
FBgn0262849	FBtr0306147	
FBgn0262850	FBtr0306146	
FBgn0262851	FBtr0306145	
FBgn0262852	FBtr0306144	
FBgn0262853	FBtr0306143	
FBgn0262854	FBtr0306159	FBpp0297289
FBgn0262855	FBtr0306161	FBpp0297291
FBgn0262856	FBtr0310202	FBpp0301886
FBgn0262857	FBtr0445728	FBpp0401603
FBgn0262858	FBtr0306166	FBpp0297296
FBgn0262858	FBtr0339136	FBpp0308281
FBgn0262866	FBtr0077360	FBpp0077052
FBgn0262866	FBtr0333715	FBpp0305864
FBgn0262867	FBtr0086003	FBpp0085347
FBgn0262867	FBtr0307500	FBpp0298835
FBgn0262867	FBtr0307501	FBpp0298836
FBgn0262867	FBtr0336523	FBpp0307593
FBgn0262867	FBtr0336524	FBpp0307594
FBgn0262869	FBtr0306199	FBpp0297308
FBgn0262869	FBtr0306200	FBpp0297309
FBgn0262869	FBtr0306201	FBpp0297310
FBgn0262869	FBtr0306202	FBpp0297311
FBgn0262869	FBtr0306203	FBpp0297312
FBgn0262869	FBtr0306204	FBpp0297313
FBgn0262869	FBtr0306205	FBpp0297314
FBgn0262869	FBtr0330033	FBpp0303066
FBgn0262869	FBtr0340192	FBpp0309169
FBgn0262869	FBtr0346115	FBpp0311944
FBgn0262870	FBtr0302646	FBpp0291786
FBgn0262870	FBtr0306206	FBpp0297315
FBgn0262870	FBtr0306207	FBpp0297316
FBgn0262870	FBtr0333591	FBpp0305768
FBgn0262870	FBtr0333592	FBpp0305769
FBgn0262870	FBtr0333593	FBpp0305770
FBgn0262870	FBtr0333594	FBpp0305771
FBgn0262871	FBtr0083435	FBpp0082876
FBgn0262871	FBtr0306209	FBpp0297318
FBgn0262871	FBtr0306210	FBpp0297319
FBgn0262871	FBtr0330037	FBpp0303070
FBgn0262872	FBtr0306228	FBpp0297338
FBgn0262872	FBtr0306229	FBpp0297339
FBgn0262872	FBtr0306230	FBpp0297340
FBgn0262872	FBtr0306231	FBpp0297341
FBgn0262872	FBtr0306232	FBpp0297342
FBgn0262872	FBtr0306233	FBpp0297343
FBgn0262873	FBtr0306279	FBpp0297389
FBgn0262874	FBtr0306280	FBpp0297390
FBgn0262874	FBtr0306281	FBpp0297391
FBgn0262875	FBtr0306282	FBpp0297392
FBgn0262876	FBtr0306283	FBpp0297393
FBgn0262877	FBtr0306284	FBpp0297394
FBgn0262877	FBtr0347283	FBpp0312527
FBgn0262878	FBtr0306287	FBpp0297397
FBgn0262878	FBtr0343229	FBpp0309918
FBgn0262879	FBtr0344576	
FBgn0262880	FBtr0306288	FBpp0297398
FBgn0262881	FBtr0306289	FBpp0297399
FBgn0262881	FBtr0345941	FBpp0311855
FBgn0262882	FBtr0306290	FBpp0297400
FBgn0262883	FBtr0306291	
FBgn0262885	FBtr0306298	
FBgn0262886	FBtr0306295	
FBgn0262886	FBtr0306296	
FBgn0262886	FBtr0306297	
FBgn0262887	FBtr0306299	
FBgn0262888	FBtr0344613	
FBgn0262889	FBtr0306303	FBpp0297406
FBgn0262890	FBtr0306304	FBpp0297407
FBgn0262890	FBtr0334743	FBpp0306786
FBgn0262891	FBtr0306305	FBpp0297408
FBgn0262892	FBtr0344641	
FBgn0262893	FBtr0306309	FBpp0297412
FBgn0262893	FBtr0344570	FBpp0310921
FBgn0262894	FBtr0306310	FBpp0297413
FBgn0262895	FBtr0344640	
FBgn0262896	FBtr0306312	FBpp0297415
FBgn0262897	FBtr0344599	
FBgn0262898	FBtr0344581	
FBgn0262899	FBtr0306323	FBpp0297419
FBgn0262899	FBtr0310579	FBpp0302716
FBgn0262900	FBtr0306324	FBpp0297420
FBgn0262901	FBtr0306314	
FBgn0262901	FBtr0306315	
FBgn0262902	FBtr0306316	
FBgn0262903	FBtr0306319	
FBgn0262903	FBtr0306320	
FBgn0262904	FBtr0306321	
FBgn0262904	FBtr0306322	
FBgn0262905	FBtr0342869	
FBgn0262937	FBtr0072663	FBpp0072557
FBgn0262943	FBtr0306547	
FBgn0262944	FBtr0306546	
FBgn0262945	FBtr0306548	
FBgn0262947	FBtr0479989	
FBgn0262947	FBtr0479990	
FBgn0262948	FBtr0306554	FBpp0297509
FBgn0262951	FBtr0306851	
